name,toll_type,nh_number,state,district,district_code,latitude,longitude,booth_count,source_url
PRAYAGRAJ Toll Plaza,national_highway,NH 319D,Uttar Pradesh,PRAYAGRAJ,175.0,25.489943,81.997105,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,national_highway,NH 319D,Uttar Pradesh,PRAYAGRAJ,175.0,25.491062,81.996033,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,national_highway,NH 30,Uttar Pradesh,PRAYAGRAJ,175.0,25.56245,81.748357,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,national_highway,NH 30,Uttar Pradesh,PRAYAGRAJ,175.0,25.564975,81.745874,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,expressway_toll,NH 19,Uttar Pradesh,PRAYAGRAJ,175.0,25.56277,81.74544,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,expressway_toll,NH 19,Uttar Pradesh,PRAYAGRAJ,175.0,25.564799,81.742991,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,expressway_toll,NH 19,Uttar Pradesh,PRAYAGRAJ,175.0,25.490853,81.999353,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,highway_toll,NH 19;30,Uttar Pradesh,PRAYAGRAJ,175.0,25.614036,81.640668,1,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,national_highway,NH 30,Uttar Pradesh,PRAYAGRAJ,175.0,25.115557,81.754218,2,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,national_highway,NH 330,Uttar Pradesh,PRAYAGRAJ,175.0,25.726365,81.925694,2,https://www.openstreetmap.org
PRAYAGRAJ Toll Plaza,expressway_toll,NH 19;30,Uttar Pradesh,PRAYAGRAJ,175.0,25.592493,81.649618,1,https://www.openstreetmap.org
Rajapur Maksudan,national_highway,NH 330,Uttar Pradesh,PRAYAGRAJ,175.0,25.591776,81.841694,1,https://www.openstreetmap.org
Rajapur Maksudan,national_highway,NH 330,Uttar Pradesh,PRAYAGRAJ,175.0,25.59184,81.843995,1,https://www.openstreetmap.org
Rajapur Maksudan,national_highway,NH 330,Uttar Pradesh,PRAYAGRAJ,175.0,25.589549,81.843087,1,https://www.openstreetmap.org
Rajapur Maksudan,national_highway,NH 330,Uttar Pradesh,PRAYAGRAJ,175.0,25.589465,81.840993,1,https://www.openstreetmap.org
RAE BARELI Toll Plaza,national_highway,NH 31,Uttar Pradesh,RAE BARELI,158.0,25.984392,81.55755,1,https://www.openstreetmap.org
RAE BARELI Toll Plaza,national_highway,NH 31,Uttar Pradesh,RAE BARELI,158.0,26.197945,81.032963,1,https://www.openstreetmap.org
RAE BARELI Toll Plaza,national_highway,NH 30,Uttar Pradesh,RAE BARELI,158.0,26.002515,81.284901,2,https://www.openstreetmap.org
RAMPUR Toll Plaza,national_highway,NH 9,Uttar Pradesh,RAMPUR,136.0,28.830342,79.096486,4,https://www.openstreetmap.org
SAHARANPUR Toll Plaza,national_highway,NH 344,Uttar Pradesh,SAHARANPUR,132.0,30.040806,77.387711,2,https://www.openstreetmap.org
SAHARANPUR Toll Plaza,expressway_toll,NH 344,Uttar Pradesh,SAHARANPUR,132.0,30.003729,77.71101,2,https://www.openstreetmap.org
SAHARANPUR Toll Plaza,expressway_toll,NH 307,Uttar Pradesh,SAHARANPUR,132.0,30.132101,77.859368,2,https://www.openstreetmap.org
SHAMLI Toll Plaza,national_highway,NH 709B,Uttar Pradesh,SHAMLI,662.0,29.64583,77.432948,1,https://www.openstreetmap.org
SITAPUR Toll Plaza,national_highway,NH 30,Uttar Pradesh,SITAPUR,154.0,27.503778,80.752743,2,https://www.openstreetmap.org
SULTANPUR Toll Plaza,national_highway,NH 731,Uttar Pradesh,SULTANPUR,179.0,26.304492,81.940751,2,https://www.openstreetmap.org
SULTANPUR Toll Plaza,national_highway,NH 731,Uttar Pradesh,SULTANPUR,179.0,26.054308,82.339351,2,https://www.openstreetmap.org
SULTANPUR Toll Plaza,national_highway,NH 330A,Uttar Pradesh,SULTANPUR,179.0,26.512735,81.767448,2,https://www.openstreetmap.org
SULTANPUR Toll Plaza,national_highway,NH 330,Uttar Pradesh,SULTANPUR,179.0,26.389331,82.126163,2,https://www.openstreetmap.org
SULTANPUR Toll Plaza,national_highway,NH 128,Uttar Pradesh,SULTANPUR,179.0,26.348699,82.247252,1,https://www.openstreetmap.org
UNNAO Toll Plaza,highway_toll,NH 731,Uttar Pradesh,UNNAO,156.0,26.850627,80.668804,1,https://www.openstreetmap.org
UNNAO Toll Plaza,national_highway,NH 27,Uttar Pradesh,UNNAO,156.0,26.623731,80.699236,2,https://www.openstreetmap.org
UNNAO Toll Plaza,national_highway,NH 27,Uttar Pradesh,UNNAO,156.0,26.468315,80.446728,1,https://www.openstreetmap.org
UNNAO Toll Plaza,national_highway,NH 27,Uttar Pradesh,UNNAO,156.0,26.46753,80.445143,1,https://www.openstreetmap.org
UNNAO Toll Plaza,national_highway,NH 27,Uttar Pradesh,UNNAO,156.0,26.468461,80.448943,1,https://www.openstreetmap.org
Daffi,national_highway,NH 19,Uttar Pradesh,VARANASI,197.0,25.248276,82.994009,2,https://www.openstreetmap.org
VARANASI Toll Plaza,national_highway,NH 19,Uttar Pradesh,VARANASI,197.0,25.24948,82.999489,2,https://www.openstreetmap.org
VARANASI Toll Plaza,national_highway,NH 31,Uttar Pradesh,VARANASI,197.0,25.494769,83.147498,2,https://www.openstreetmap.org
DEHRAD@N Toll Plaza,national_highway,NH 7,Uttarakhand,DEHRAD@N,60.0,30.209457,78.125434,2,https://www.openstreetmap.org
DEHRAD@N Toll Plaza,highway_toll,NH 707A,Uttarakhand,DEHRAD@N,60.0,30.375327,78.096951,1,https://www.openstreetmap.org
DEHRAD@N Toll Plaza,national_highway,NH 707A,Uttarakhand,DEHRAD@N,60.0,30.459902,78.064788,1,https://www.openstreetmap.org
DEHRAD@N Toll Plaza,national_highway,NH 707A,Uttarakhand,DEHRAD@N,60.0,30.455575,78.080163,1,https://www.openstreetmap.org
DEHRAD@N Toll Plaza,national_highway,NH 7,Uttarakhand,DEHRAD@N,60.0,30.41223,77.711723,1,https://www.openstreetmap.org
HARIDWAR Toll Plaza,national_highway,NH 334,Uttarakhand,HARIDWAR,68.0,29.912139,78.021749,1,https://www.openstreetmap.org
HARIDWAR Toll Plaza,national_highway,NH 334,Uttarakhand,HARIDWAR,68.0,29.911257,78.019792,1,https://www.openstreetmap.org
NAINITAL Toll Plaza,national_highway,NH 109,Uttarakhand,NAINITAL,66.0,29.382038,79.463759,1,https://www.openstreetmap.org
UDHAM SINGH NAGAR Toll Plaza,national_highway,NH 734,Uttarakhand,UDHAM SINGH NAGAR,67.0,29.243608,78.885906,2,https://www.openstreetmap.org
UDHAM SINGH NAGAR Toll Plaza,national_highway,NH 9,Uttarakhand,UDHAM SINGH NAGAR,67.0,28.930803,79.475831,10,https://www.openstreetmap.org
UDHAM SINGH NAGAR Toll Plaza,national_highway,NH 9,Uttarakhand,UDHAM SINGH NAGAR,67.0,28.932261,79.929383,1,https://www.openstreetmap.org
Guabari,national_highway,NH 27,West Bengal,ALIPUR DUAR,675.0,26.476622,89.756566,4,https://www.openstreetmap.org
BANKURA Toll Plaza,highway_toll,NH 314,West Bengal,BANKURA,339.0,23.217902,86.936453,1,https://www.openstreetmap.org
BANKURA Toll Plaza,national_highway,NH 14,West Bengal,BANKURA,339.0,23.114416,87.246594,1,https://www.openstreetmap.org
BANKURA Toll Plaza,national_highway,NH 14,West Bengal,BANKURA,339.0,23.537875,87.124629,2,https://www.openstreetmap.org
BIRBH@M Toll Plaza,national_highway,NH 14,West Bengal,BIRBH@M,334.0,24.248787,87.824955,1,https://www.openstreetmap.org
DARJILING Toll Plaza,national_highway,NH 27,West Bengal,DARJILING,327.0,26.684022,88.322877,2,https://www.openstreetmap.org
DARJILING Toll Plaza,national_highway,NH 110,West Bengal,DARJILING,327.0,27.004393,88.262104,1,https://www.openstreetmap.org
DARJILING Toll Plaza,national_highway,NH 327,West Bengal,DARJILING,327.0,26.687372,88.230487,1,https://www.openstreetmap.org
Paschim Madati,national_highway,NH 27,West Bengal,DARJILING,327.0,26.569017,88.275317,2,https://www.openstreetmap.org
Rohini Toll Plaza,highway_toll,NH 110,West Bengal,DARJILING,327.0,26.840165,88.299906,1,https://www.openstreetmap.org
HAORA Toll Plaza,national_highway,NH 16,West Bengal,HAORA,341.0,22.573195,88.1817,2,https://www.openstreetmap.org
HAORA Toll Plaza,national_highway,NH 12,West Bengal,HAORA,341.0,22.564713,88.316645,4,https://www.openstreetmap.org
Nivedita Setu,expressway_toll,NH 12,West Bengal,HAORA,341.0,22.654306,88.325095,2,https://www.openstreetmap.org
Dankuni,national_highway,NH 19,West Bengal,HUGLI,338.0,22.698859,88.288887,2,https://www.openstreetmap.org
HUGLI Toll Plaza,highway_toll,NH 19,West Bengal,HUGLI,338.0,22.701307,88.242729,1,https://www.openstreetmap.org
HUGLI Toll Plaza,highway_toll,NH 12,West Bengal,HUGLI,338.0,22.966611,88.403159,1,https://www.openstreetmap.org
HUGLI Toll Plaza,highway_toll,NH 12,West Bengal,HUGLI,338.0,22.966993,88.405531,1,https://www.openstreetmap.org
HUGLI Toll Plaza,highway_toll,NH 19,West Bengal,HUGLI,338.0,22.879585,88.013142,1,https://www.openstreetmap.org
JALPAIGURI Toll Plaza,national_highway,NH 27,West Bengal,JALPAIGURI,328.0,26.560278,88.919267,2,https://www.openstreetmap.org
JALPAIGURI Toll Plaza,national_highway,NH 17,West Bengal,JALPAIGURI,328.0,26.873985,88.915108,1,https://www.openstreetmap.org
Panikauri Toll Plaza,national_highway,NH 27,West Bengal,JALPAIGURI,328.0,26.573941,88.522639,2,https://www.openstreetmap.org
JHARGRAM Toll Plaza,national_highway,NH 49,West Bengal,JHARGRAM,727.0,22.344762,87.125953,2,https://www.openstreetmap.org
KOCH BIHAR Toll Plaza,national_highway,NH 17,West Bengal,KOCH BIHAR,329.0,26.305091,89.618855,1,https://www.openstreetmap.org
MALDAH Toll Plaza,national_highway,NH 12,West Bengal,MALDAH,332.0,24.822418,87.966904,2,https://www.openstreetmap.org
MALDAH Toll Plaza,national_highway,NH 12,West Bengal,MALDAH,332.0,25.195822,88.18256,2,https://www.openstreetmap.org
MURSHIDABAD Toll Plaza,national_highway,NH 12,West Bengal,MURSHIDABAD,333.0,24.563216,88.019874,2,https://www.openstreetmap.org
Shibpur Toll Plaza,national_highway,NH 12,West Bengal,MURSHIDABAD,333.0,24.150655,88.186332,2,https://www.openstreetmap.org
NADIA Toll Plaza,highway_toll,NH 12,West Bengal,NADIA,336.0,23.390705,88.357519,1,https://www.openstreetmap.org
Sali Bamandanga Toll Plaza,national_highway,NH 12,West Bengal,NADIA,336.0,23.629146,88.359938,2,https://www.openstreetmap.org
Toll gate,highway_toll,NH 12,West Bengal,NADIA,336.0,22.967639,88.409694,1,https://www.openstreetmap.org
Banskopa Toll Plaza,national_highway,NH 19,West Bengal,PASCHIM BARDDHAMAN,728.0,23.491179,87.37654,2,https://www.openstreetmap.org
PASCHIM MEDINIPUR Toll Plaza,national_highway,NH 16,West Bengal,PASCHIM MEDINIPUR,344.0,22.397014,87.522875,2,https://www.openstreetmap.org
PASCHIM MEDINIPUR Toll Plaza,national_highway,NH 16,West Bengal,PASCHIM MEDINIPUR,344.0,22.240789,87.392061,2,https://www.openstreetmap.org
Palsit,national_highway,NH 19,West Bengal,PURBA BARDDHAMAN,335.0,23.178723,88.026372,2,https://www.openstreetmap.org
PURBA MEDINIPUR Toll Plaza,national_highway,NH 116B,West Bengal,PURBA MEDINIPUR,345.0,22.078283,87.852373,1,https://www.openstreetmap.org
PURBA MEDINIPUR Toll Plaza,national_highway,NH 116,West Bengal,PURBA MEDINIPUR,345.0,22.064066,88.089162,2,https://www.openstreetmap.org
PURBA MEDINIPUR Toll Plaza,national_highway,NH 116,West Bengal,PURBA MEDINIPUR,345.0,22.33546,87.869478,2,https://www.openstreetmap.org
PURULIYA Toll Plaza,national_highway,NH 18,West Bengal,PURULIYA,340.0,23.388999,86.287082,1,https://www.openstreetmap.org
